	Ensembl_ID	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	response_group
984	TCGA-E2-A1LH-01A	0.80671215	0.14509752	-0.32074517	-0.53825945	-0.15825711	-0.22969079	0.17842223	-0.11810432	-0.16168372	-0.15793693	-0.27868456	-0.08186105	0.3436904	0.73816186	-0.6596106	-0.4182103	-0.73258436	-0.19072491	0.08303521	0.23042186	-0.115656495	-0.31862718	-0.36325395	0.21206598	-0.13548942	0.3124478	0.34035596	-0.6202238	-0.6056932	0.32981443	-0.07796746	-0.49837908	0.21334587	0.11474545	-0.88713264	-0.11355558	0.31773734	0.17197008	1.1012672	-0.070021085	-0.66167575	0.46864837	-0.12803783	0.25280797	-0.5372515	-0.57435584	-0.65304536	-0.3807545	-0.27458683	-0.37226713	0
986	TCGA-E2-A1LI-01A	-0.61908776	0.3516112	-0.06865135	-0.19692722	-0.8365873	-0.06808515	0.63214594	-0.69599116	-0.94870967	0.49504918	0.36043024	-0.600174	0.77205557	0.14299542	-0.62343776	-0.23429337	0.04746934	0.91819257	0.22241268	-0.29666305	0.55727756	-0.5195874	0.62401104	0.37858212	-0.47377303	0.06768457	0.10592018	-0.38638878	-0.009417914	0.179303	0.66674113	-0.14744174	0.7762169	-0.7800702	-0.6864875	0.42420617	-0.19563156	0.08507329	-0.24421902	0.160303	-0.03656614	-0.040647805	-1.1336544	-0.03210078	-0.19138743	-0.69049513	0.11427823	-0.3798535	-0.13662398	0.16394752	0
988	TCGA-E2-A1LL-01A	-4.124395	-2.0234895	0.5467628	-2.2696548	0.5221339	1.5704478	0.055361703	0.46405268	-0.23132186	-0.4832372	-2.365763	0.8490978	-2.295221	0.270735	1.0294312	-2.9539359	-4.881735	-6.7012386	0.8324814	0.55784726	-1.5036206	-0.1922304	1.7533617	1.8362024	-1.9500923	-1.7724706	1.1838294	0.051077254	-0.7754316	0.24002635	0.0947364	0.0736554	-0.7083398	2.1482372	2.2072096	0.32716686	2.7436004	-1.1800046	6.7319083	0.48747003	-0.38600218	-0.10538882	-2.4263484	0.7704744	0.33482215	2.1226273	-4.3791957	1.9824294	-1.1549605	-2.859987	1
989	TCGA-E2-A1LS-01A	-0.30646268	1.0300413	-0.02072218	-0.16588867	-0.7361441	0.3275804	0.12233783	-0.33938608	-0.18409164	1.3460758	-0.42899752	0.05165264	-0.04903747	-3.0166419	0.07469629	-1.5793936	-0.0059757084	-1.5317765	0.37675345	0.17374042	0.43903333	0.8177873	0.21286517	-0.7739269	-0.21115513	1.2949629	0.820398	-0.15760939	-1.0871814	1.5595845	0.815254	-0.2957129	-0.0774252	-1.1628026	-1.0664859	-0.2840678	0.14205581	-0.23182917	0.742122	0.003964007	-0.23046175	0.33056685	-0.50436765	0.30302954	2.6924877	0.45144436	-0.067172036	0.5394298	0.8367565	-0.3512871	0
997	TCGA-E2-A573-01A	-0.8641515	0.28289044	-0.25438315	0.197686	0.73860025	0.015872369	0.7090608	-0.00271146	-0.6356793	-0.07341683	0.3243785	-0.83155024	0.39903042	0.79706925	-0.74603236	-0.25755286	0.45051697	1.1176049	-0.58799	1.1322763	0.20667493	-0.6015655	-0.25781068	0.009163916	-0.66132796	-0.30535766	0.4735598	-0.38056222	0.10693127	1.3874083	-1.0078166	-0.34322754	-0.14399688	0.32242435	0.37945345	-0.990191	-0.226893	0.3037583	0.42135584	-0.15966827	0.15782517	0.14623123	-1.39655	-0.5600047	-0.71389335	-0.4462666	-0.011872633	0.26249337	-0.42146307	0.14011335	0
998	TCGA-E2-A574-01A	-1.5345372	-1.3134543	-0.26547104	-0.89343643	0.56809556	1.8125439	-0.095723875	-0.09724446	0.15159503	-1.1439519	-2.0018096	-1.9680283	-2.1237557	-0.58643436	-0.057406723	-3.1433573	0.85535294	-0.26480067	-0.2455191	1.3583716	-0.35345688	0.88994336	0.02656062	0.739882	1.5164673	1.5578336	0.751181	-2.086948	-2.0064304	1.1576285	1.190107	0.51137525	0.13148475	1.338465	1.9370211	0.4913675	-2.6947906	-1.8214033	5.4857407	2.2912178	-0.8560685	-1.2209404	-2.950466	-2.5669422	1.8598845	0.03352449	-4.9481564	1.4414251	-2.6256242	0.9525269	0
999	TCGA-E2-A576-01A	2.2188478	-0.7502342	-0.2582432	-0.19652371	0.3985182	0.31617856	-0.27720743	-0.3762138	0.6632806	0.0831839	0.14273143	-0.1362653	-0.22416154	0.14137028	0.26096866	-0.108747944	1.8239737	0.19285794	-0.10407749	-0.28254837	-1.2027485	-0.38976252	1.9792902	0.27398145	0.67863816	0.4235522	-1.2444153	0.46506327	-0.9655666	-0.0075202733	0.9812907	1.6838032	0.15312293	0.66267365	1.3010646	-0.15575388	-1.3352112	-1.4509054	0.59135437	0.64228487	-0.5185562	-0.39551136	-0.048011735	-0.5823115	-1.1998686	-1.7683054	0.5035768	-0.9926883	-0.90541863	0.76745045	0
1008	TCGA-E9-A1N8-01A	-2.3495653	-0.7086393	0.6332702	-1.1920336	-1.643231	0.5097739	-0.24834865	-0.16454946	0.4221573	-0.65111	0.3846591	-0.20040314	-0.40548465	-2.8161843	0.25826994	0.10368187	1.1141068	2.4095447	1.1379747	0.13942978	0.010848686	0.91518927	-1.0087748	0.331046	-1.0079459	-1.9919199	0.54011035	-0.3087296	1.0365928	1.0165944	-0.2794356	0.687474	0.23232237	-1.9482373	0.05272385	-0.21760118	-0.7869037	-0.15936762	0.271924	1.4819391	-0.16222072	0.2678066	-4.754752	-0.7578257	-0.5545643	-1.2231771	1.4428751	0.122612074	-0.9371974	1.5980011	0
1024	TCGA-E9-A1R0-01A	-3.4581158	-0.47979966	-0.0015539825	4.1512265	2.7393	1.0588167	-1.540879	1.0307038	0.86122406	0.9225086	-0.87721646	0.12213209	-1.4518945	0.015403036	0.2613454	-0.1315618	-0.05363471	-1.0912144	0.41095018	0.42187175	-1.6470284	-0.34522903	-1.3150133	0.08038622	-1.6548455	-1.4250652	0.2061745	-0.065938	-0.065593325	-0.7020198	0.85898566	-0.50325334	0.07929501	3.5556376	0.38521427	1.5662936	1.0811288	1.4483218	-2.715786	0.3872623	1.0784992	0.8005206	-0.99171513	1.6371385	1.6882945	1.1691545	0.1662985	0.85116416	-1.0465609	-1.7015016	0
1025	TCGA-E9-A1R2-01A	-0.039882526	-0.71564347	0.327578	0.6101833	-1.014674	-0.02057869	-0.13180655	0.57288	0.7630779	-0.54427785	-1.2580465	-0.868062	0.03214834	-0.040976427	0.86580044	1.4748409	0.48831356	0.36385554	-0.052099556	0.45804495	-0.22154386	0.5308356	0.092221536	0.07011737	-0.11556673	-0.8277757	-0.026752554	0.24383762	0.71972203	-0.2976274	0.26032013	-0.24517466	-0.1216082	-0.35034862	0.37746847	0.65290385	-0.20818903	-0.8161137	-1.9686397	-1.1126087	0.67973614	0.28327304	-0.5060344	0.34445256	-0.6329447	-0.9524005	1.3413601	-0.22430384	-0.41531366	-0.23638588	0
1027	TCGA-E9-A1R4-01A	1.1356227	-0.47585142	-0.23334207	0.8598101	0.33189458	-0.064988166	-0.37110114	0.28272042	1.212995	1.2406596	-0.17455365	0.13858634	-0.0697667	1.0806609	-0.11425687	2.782894	-0.55387604	1.9406831	0.4503832	-0.5009544	0.017984375	-1.5224347	-0.87955844	0.79547733	0.03482259	-0.3856386	-0.5511562	0.049971938	0.6194017	0.19248347	-0.009917043	0.56577814	0.24720299	1.6792854	-0.7868049	-1.0084676	0.7561454	0.08756682	-3.5207543	0.8040812	0.6997387	-0.866769	0.20749289	-0.636142	-1.4361969	-1.040862	0.028905552	-0.6730766	-1.325518	0.6418092	0
1032	TCGA-E9-A1RA-01A	-2.1227238	0.38290372	-0.75930953	1.5773765	0.07027528	0.8615483	0.36550263	-0.29571968	-0.070564546	-0.46681803	-0.3038749	0.4208725	0.060715437	0.13988574	-0.6420256	0.7601761	0.41238534	0.8706547	1.5967329	0.9430871	-2.1344385	0.86339515	-0.27081862	-0.16835773	-0.9666277	-1.7346305	0.6720687	-0.67107475	0.35210308	-0.34694046	-1.130999	0.35390967	0.48346078	2.7167351	2.4164536	-1.4812901	0.1216563	1.0935544	-1.1710427	1.4555157	-0.87005204	1.8002129	-1.9406167	-0.43562174	-0.46063715	0.6522032	0.94174176	0.59663993	0.47669792	0.1200805	0
1035	TCGA-E9-A1RC-01A	-3.0236826	0.6679665	2.3604472	-2.4136572	0.7849966	0.8837414	-0.15826148	-0.40090704	0.9795863	0.20802276	-0.42112997	0.030398116	-0.9371557	-3.1017995	1.1352917	0.6098839	0.7160778	-0.7144684	-0.70945907	0.17028508	-1.1712053	-0.09448776	-1.20216	2.7400627	-2.1149788	-2.413203	0.6226957	0.667458	1.4401934	-0.77109265	-1.2252228	0.7625515	0.22920227	-0.38661867	4.5991535	-1.6099648	-1.0467956	-1.0506916	-3.1405077	1.3973551	-0.88349265	-1.7231454	-3.3749628	0.26608136	2.019655	-0.17859852	2.1021204	1.3265642	-1.0913208	-1.6266022	0
1039	TCGA-E9-A1RE-01A	1.2455614	0.19617671	-0.25323427	0.6356131	-0.76861894	0.3249619	0.6249209	0.33456063	0.5817794	-0.3112077	-0.3067688	1.0120775	0.28746223	-0.11503809	-0.028916072	1.6682445	-0.5542146	0.14628316	0.033304855	0.09124326	-0.56035036	-0.34867907	0.4927689	0.2237998	0.35344225	0.33373544	-1.1323367	0.14662245	-0.32874027	-0.21725255	0.9470976	-0.99998283	-0.43503022	-0.7130724	-1.7599932	-0.4100444	0.52315974	-0.017565012	-2.0892413	-0.9235358	-0.24724829	-0.56321144	0.1635958	-0.22916433	-0.010198504	-0.3240879	0.25172755	-0.9705525	-0.48651794	0.3349318	0
1040	TCGA-E9-A1RF-01A	0.43039012	-0.7856126	-0.47778165	1.4814315	1.3690598	0.26258844	0.26789603	0.5269041	-0.20927337	-0.19128451	0.6959707	-0.5091486	-0.7895104	2.7673268	0.8801607	0.9533966	-0.5230885	-2.1536212	0.5934154	-0.7006525	0.10994365	-0.70406055	-0.26705024	-0.5043357	0.6532172	-1.1766413	-0.07280882	0.5414957	-0.29790503	0.32380384	0.11908859	0.16770844	-0.67043114	1.607962	2.2113106	-0.7624704	-0.22236206	0.04256174	-2.078692	1.5029651	-0.93584394	1.6545889	0.75940156	-1.0218312	-0.08940697	0.22391528	-1.9430456	0.9457023	-0.09873811	0.16624174	0
1042	TCGA-E9-A1RG-01A	2.3147542	-1.4109373	-0.6493751	-1.4870696	0.12409082	0.42517895	-0.2870823	-0.20657478	0.51684886	0.9513904	-1.290904	-0.0085718185	-0.66210055	2.1378634	0.67960143	-0.42660257	-0.4527594	-0.8228459	-0.13690525	0.5098899	-0.3536418	0.08334734	1.8320181	0.8562583	-0.14579931	1.4974458	0.040556766	0.1941288	-1.9462273	0.20906372	-0.60009956	0.016419798	-0.21339676	1.048347	2.1599362	0.029781558	-1.4782748	-1.6467339	1.0162497	-0.22549582	1.396882	-0.09144418	1.1173253	-0.5161153	-0.8008586	-1.3281021	-2.5805812	-1.324311	-1.3699011	0.32519686	0
1043	TCGA-E9-A1RH-01A	-0.2860671	-0.38228345	-0.26091525	0.8105519	-0.16421106	0.3988563	0.7595332	-0.67460907	-0.04953587	-0.041600406	-1.2624135	1.12314	-1.1296211	0.44360772	0.7436561	-0.7586113	-1.295001	-2.0550635	0.53177863	-0.6455795	-0.02689673	0.692399	-0.2027194	0.11854611	-0.297797	-0.24705395	-0.3030248	0.8163229	-0.8402123	-0.8926326	0.40331358	0.33589572	0.0821098	-0.83053434	-1.0610081	0.023308761	1.4376267	-0.49810874	1.0658269	-0.56666726	0.7593808	-0.052238375	-0.9235449	0.39875382	1.1753281	1.5333463	-1.2628514	1.0033122	-0.3294714	-0.6451592	0
1044	TCGA-E9-A1RH-11A	-0.017485676	-1.5874064	-0.15695041	1.0430377	0.37552083	1.2069952	0.83187956	-0.85056263	-0.011720121	0.91281587	-0.16183981	1.9548163	-0.93221915	-1.1880764	0.50657654	0.43730474	-1.6063784	-1.224688	1.5017571	-0.3865549	0.3777994	-0.75826705	0.0053758323	0.3437248	-2.081345	0.12232565	1.0209942	0.24152455	-1.0934384	-0.9890632	-0.41746867	0.55865026	-0.037412465	1.5875823	-1.3360393	-0.67550856	2.604385	-0.13326797	-0.46448946	1.4075713	-0.84545505	0.6821807	-1.2702215	1.5580978	0.4739876	1.5279026	0.5933076	-0.3926192	-0.6788004	-1.3369782	0
1045	TCGA-E9-A1RI-01A	-2.9711642	-0.48855972	2.2831	1.219235	1.6106569	1.8985121	-1.3675649	0.3408634	2.15991	0.21116233	-0.879002	0.30781	0.15130407	-1.7654834	-1.5986061	2.3013697	-1.6031611	0.85569316	1.7273585	-0.9303132	3.061267	0.2642481	-0.40191132	-0.17767942	0.61257577	-0.89845574	1.0853698	-0.47127032	0.3982293	1.1143215	2.0167155	0.35003877	-0.34099627	1.5026243	-0.024710026	2.2058492	-0.30917597	0.877355	-4.109081	-0.122977495	0.15912364	-1.9170961	-1.7245944	2.4606152	4.673171	2.3942056	-0.9174824	4.014622	-1.072597	-0.014867805	0
1050	TCGA-E9-A229-01A	-1.6969707	1.4912245	-0.15993676	-0.5182551	-0.080213845	0.014106318	0.87324286	0.12763405	0.81250435	-0.56929505	-0.014664754	-0.2052531	-0.17137215	-0.17470649	-0.40614113	2.749244	-1.3488984	1.3957165	-1.1589737	-0.563282	-1.2833574	-0.5084863	-0.058299154	-0.36827934	0.2767679	-1.8292639	0.96381056	-2.6016233	1.7360582	-1.921041	-0.6699988	0.3478328	0.16634235	2.9888315	2.0417936	-0.44800234	1.201252	1.7148438	-2.5370078	1.7942154	-0.4094596	1.801759	-0.35877705	0.52700335	0.6800523	0.3087603	0.37268353	0.07006067	-0.23382473	-0.11225631	0
1053	TCGA-E9-A22D-01A	0.3253639	-0.3191726	0.00393112	0.27503258	-0.5201421	0.13118228	-1.6348944	0.023795422	-0.20472881	-0.104639746	1.9365859	-0.5394418	-1.3109193	3.0155022	0.4448755	-0.40691495	-1.1696391	0.88524956	1.3698921	-0.15479599	-0.1585913	-0.07651651	-0.2118084	-0.27197284	0.1494332	1.2814188	0.031338714	-1.0011528	-1.1872674	-1.1750021	0.9589968	-0.027724147	-0.53768486	0.5848658	-0.00019995496	-0.30938828	-0.25106022	-0.70550513	-0.07359027	0.70649016	0.23109384	-1.640497	-0.35217232	-1.124058	0.08829914	0.29635745	-3.2974198	-0.17086789	0.23741291	0.34508574	0
1054	TCGA-E9-A22E-01A	0.22462277	0.1429108	0.3080005	-1.2645591	0.5196046	1.3027203	0.67778957	-0.6772556	0.707662	-0.79494673	-0.88236797	0.06378022	-0.7042439	0.53249043	-0.047797523	-0.24535921	-3.3467417	-1.7985493	-0.6240949	0.19925798	-0.113912486	0.7277223	0.37817907	0.7018813	-0.05727461	1.3230766	0.7098769	-0.31670845	-1.3171195	1.7347327	-0.46205622	-1.2197126	-1.7510546	0.96185523	0.9381563	0.7283167	0.05458653	0.109390974	1.2255474	0.045157105	-1.7446862	-0.97646916	0.99310255	0.4967842	1.1230375	2.158433	-2.7939935	0.12979382	-0.27665532	-0.036151722	0
1055	TCGA-E9-A22G-01A	-1.0669664	-0.7931615	-0.69897413	-1.5145036	-0.9375298	-0.043446124	1.0178549	0.6030211	0.24936754	-0.107301086	-0.61954266	-1.0388179	-0.19451116	-1.5474048	-0.07224527	-0.6954525	0.32987574	2.8602335	-0.532376	-0.26545733	-0.5791799	0.7096287	0.38097465	-0.7197268	-0.21808568	1.0578227	1.2337891	-0.8926328	-0.62085235	-0.25841248	0.6386856	0.23310693	0.1269688	-1.6549921	0.26935145	0.26306796	-1.0627594	0.05991143	0.13597228	0.0062515736	0.63317466	0.6710056	-3.782731	-0.83043915	1.0032204	0.03522397	-1.1778339	-0.0844187	0.4467541	1.8980731	0
1056	TCGA-E9-A22H-01A	-2.7968938	-0.9491718	-0.54684037	1.3591452	-0.83890873	0.05043058	-0.4090584	0.36163527	0.5948819	-0.29789868	-0.15578279	-0.05375974	-1.6708568	-1.6349161	-0.2569437	0.765048	-1.6056298	3.1886084	2.1740355	-1.0402551	0.3482027	-0.76772535	-0.41023552	0.24946803	-0.360513	0.9401073	2.4695976	-1.887671	-0.25817484	-1.2949314	0.10092351	0.21526831	-0.5788045	1.429563	-0.61632633	0.7146586	1.6090047	1.0684197	-3.6964808	1.6254735	0.13791266	1.1263185	-2.811405	1.2719936	3.6046596	2.5145493	-1.0893245	-0.41030383	1.6134549	-0.4303417	0
1058	TCGA-E9-A244-01A	-1.052348	-0.2677765	-0.07034446	-0.014873384	0.4100208	0.6308186	1.7417955	-0.11786213	0.3671435	0.0111907935	0.7150132	-0.4900558	-0.55363214	-0.57853836	-0.52038985	-1.0076554	-0.2935322	0.15122944	0.996581	0.074187346	0.46180287	0.2564532	0.24297576	0.38715917	-0.5754672	0.51982814	1.122524	-0.14767805	-0.6566393	-0.32163304	0.32593897	0.10848229	-0.112006664	-0.6778451	-0.21565798	0.335383	0.45827514	0.6380577	0.28865713	-0.03842981	0.38768303	-0.8061696	-1.488228	0.36551133	0.8198349	0.23224409	-0.23488119	0.78381777	-0.32338288	0.24765995	0
1061	TCGA-E9-A248-01A	0.33214325	-0.2740056	0.11115569	-0.656706	1.6580844	-0.16824427	-0.58214283	-0.062108874	0.6835981	-0.2681598	-0.015208833	0.52087796	-0.13541177	0.93960714	-0.0062685683	0.12100519	-2.2524219	1.4659568	-0.21300757	0.9824277	0.043681458	0.5380275	-0.42149872	0.14769256	0.47448683	0.71888787	0.74950254	-0.8766302	-1.1187088	0.19327264	-0.0749375	0.71628153	-0.051796228	-1.4449719	-0.8137655	-0.25994772	0.5299886	0.40717876	-0.09478497	0.27607283	1.3712757	-0.76145387	-2.0511565	-1.1074446	0.8345504	2.2356982	-3.1112974	-0.5974301	0.10144393	0.27582943	0
1062	TCGA-E9-A249-01A	-2.7795932	0.19967058	-0.16253808	-0.13727549	2.2002275	0.6833604	-0.5901444	-0.23195869	1.06015	-0.830671	-0.16693741	0.0021706074	-0.9788872	-0.55540586	0.9334301	-0.027993768	0.28109482	2.3043487	0.17186844	-1.2367692	0.292751	-0.9538846	0.06874861	2.3974056	-1.3694459	-1.0949426	2.4236038	-0.9284709	0.25567332	0.602066	-1.203575	1.6998031	-0.4685569	1.0682784	3.4619582	-0.298452	1.6142976	1.6755912	-1.1869667	1.9955702	0.17053512	0.5248234	-4.9587436	0.0496635	1.1809845	1.3786771	-0.67492175	1.3280934	-1.6203184	-0.8148961	0
1073	TCGA-E9-A5FK-01A	1.2536904	0.07341379	0.810909	0.497731	0.66144073	0.39899704	-0.051646553	-1.3205373	1.0644071	0.7848235	-0.34375802	0.10651152	0.07054913	2.3429515	-0.16209555	0.07809069	-1.6173568	-0.314936	0.25181264	1.5662608	-0.9531499	-0.028479286	-0.6383778	0.23156008	-0.07337172	0.6548065	0.8823738	-0.33134505	-1.6630434	1.359897	0.2869867	0.7633584	-0.031738758	2.5361972	-0.334246	0.08804531	0.026054302	-1.0617971	1.8879339	0.9411309	0.10026963	-1.069931	-0.12628174	-0.45117354	-0.63936836	0.9558925	-2.6678991	-0.33226252	0.07446805	0.30332154	0
1080	TCGA-EW-A1IY-01A	-1.4162085	0.025081322	0.6439387	-0.62768435	0.3872183	0.56851965	0.8137964	0.6412413	0.019805461	-0.2931702	0.94468105	0.620816	0.36040318	-0.1297263	0.6301873	0.32885474	-4.189484	0.6450226	1.0087125	-1.3122907	-0.39744535	0.6615354	0.10158612	1.195838	-0.25175467	1.5417559	1.8595333	-1.5103939	-1.0462532	-0.47932035	0.9441542	-0.55557764	-1.2108471	0.742332	-0.61684215	-0.11453141	1.1924466	0.013811469	-0.3313211	0.30208075	0.621799	-1.5251297	-1.6296663	0.917058	2.9161003	4.0490746	-3.63543	0.78059053	1.289757	-1.4501988	0
1081	TCGA-EW-A1IZ-01A	0.6769649	-0.552164	1.142067	1.0322747	0.45392945	-0.06376135	-0.5676355	0.26720804	0.6800432	-0.8866497	-0.9192636	-0.49645457	-1.021528	3.1114933	0.33173507	-0.14826338	-0.16908476	2.0828607	0.4749965	0.0619587	0.16413178	0.6464824	0.2621553	0.87266463	-0.64348567	0.5372114	0.36702952	-0.7342959	-1.1714789	0.37848338	0.14069152	0.3428303	0.11965306	1.7092562	0.13599703	0.26018858	-0.5165014	-0.083801135	-0.2403926	1.9735831	-0.28503165	0.8140352	-1.585495	-1.4836053	-1.1696498	0.48467526	-2.1973677	-1.8545218	-0.632761	1.0462197	0
1082	TCGA-EW-A1J1-01A	-1.5147157	-0.8618488	-0.217945	1.5129519	-0.6472991	-0.833978	-1.3949826	0.35435674	0.25499582	-0.4032646	-0.63516045	-1.2825319	0.6981076	-0.6535852	0.14503108	0.8737961	0.69248605	1.1246887	1.406453	-0.5214286	0.1960237	0.09159854	1.0780213	2.039032	-0.6514859	0.22473234	-1.273396	-1.0944889	0.20426592	0.366863	-0.2807245	0.99251294	0.3517715	2.2088993	-1.2425442	0.5177823	1.4409835	1.3383019	-3.6195896	0.20761234	-0.8439274	0.024537757	0.5917948	0.06865664	1.61203	-1.6651849	1.0468886	0.11043796	-1.183005	0.19644955	0
1083	TCGA-EW-A1J2-01A	-4.101262	-0.4527652	1.8479528	3.3827097	0.7737138	-0.53836024	-1.1646963	0.8277403	0.12912565	0.11654064	-1.1131716	0.85536176	0.12862104	-2.0393531	-0.8252677	1.9419569	-0.7632928	-0.09163663	0.24587595	0.72817767	-0.18564123	-0.8008623	-0.018837975	-0.20604575	0.5100963	-2.7674541	0.8033491	0.25891316	1.4417355	0.17439567	0.95095956	0.48912865	-0.90400696	3.1639674	-0.8092492	-0.619883	0.42242962	1.0536443	-3.2724414	-0.09565706	-0.67389494	0.05150214	-2.1483097	1.1997195	3.5727696	2.166477	0.19225983	2.9715018	1.3729341	-0.90354955	0
1084	TCGA-EW-A1J3-01A	0.4913208	0.112610295	-0.14981154	0.43582445	-0.19210754	-0.43402869	-0.54275125	-0.87856156	0.5002171	0.19856623	-0.50756633	0.43689978	-0.8718492	-0.41460943	0.3886199	-0.08264591	-0.04835211	0.60877806	-0.06501746	0.74742824	0.56736135	-0.13843685	-0.15169676	-0.09379336	-0.2684427	0.5291488	0.6631689	0.3396845	-0.82680726	-0.16398172	0.21573587	0.08464036	0.67492217	-1.0341395	-0.046186306	0.71303856	0.6960362	0.89196485	-0.80182225	0.6721461	0.72507745	-0.3531519	-1.8354862	-0.44363338	1.2804893	1.3879657	-0.46073708	0.7971637	-0.31404614	-0.23023994	0
1085	TCGA-EW-A1J5-01A	-0.62956846	0.28363544	-0.15266693	0.25301492	0.49645835	0.03564766	0.6819088	0.20284888	0.6051376	0.50747687	-0.891536	0.36990294	-2.2810855	-0.08004989	-0.8222672	2.063512	-0.7439693	3.0780718	0.5515232	-0.75949967	-0.62816036	0.26374024	-0.42783713	1.7527544	-0.48975104	-1.4435408	0.23220833	-0.2952158	1.358663	0.8675626	-0.37003905	0.3926797	0.90203756	-0.45160526	0.20592958	-0.8440559	1.7461034	-0.2973178	-2.6293156	0.17344242	1.664732	0.6283468	-3.1108603	0.28344223	-0.79813886	0.63142186	0.4260812	-0.9508717	-1.0704936	0.019490153	0
1087	TCGA-EW-A1OV-01A	-0.7838395	-0.15798719	-0.37913865	-0.23179562	0.0013897419	0.50193536	-0.41723555	-0.4188437	0.33845297	-0.75584054	-0.49002883	-0.98070693	-0.39200228	2.5209327	-0.4222692	-0.5638932	-0.6494932	1.3331045	-0.26385373	1.6797414	0.35992584	0.84832937	0.15633331	1.3447185	0.040203214	-0.44609502	0.75562346	-1.0594133	0.17639248	0.83483434	0.3140915	0.54250574	-0.47585684	0.69619745	1.1459924	0.29064357	-1.4847851	0.6132408	0.80297846	1.0157719	-0.80575544	-1.0534319	-1.2941737	-0.438321	-1.0948638	-0.24529791	-2.2746625	-0.42591947	0.2337669	0.10381986	0
1088	TCGA-EW-A1OW-01A	-1.8273526	0.20956919	0.0058335885	-0.26835558	-1.3240306	1.1450176	1.0220723	-0.46057728	-0.040844552	-0.10189955	0.028736886	-0.84223866	1.3018258	-0.39656854	0.42846572	-0.45530355	0.04711034	0.41142657	-1.3461775	-0.1680665	-0.200937	-0.06443468	0.61680526	0.91065687	-1.4491209	-0.47338206	0.674614	-0.5011766	0.2841334	-0.53222615	0.52305144	0.04497306	0.49771076	-0.42287862	0.4369817	0.11720233	0.5512538	0.6527868	-0.020245362	-0.6126839	-0.037653893	1.4327883	-1.3228543	0.48397243	0.049699202	-1.005339	0.82367015	0.22527839	-0.5014135	0.30732188	0
1089	TCGA-EW-A1OX-01A	-0.621792	-0.83659357	-0.6815637	0.8227488	0.8788811	-0.108081505	-0.32096127	-0.8841604	0.15559459	0.79264784	-0.7713909	-0.20295617	-0.2031499	-3.3886652	1.9834096	0.2613535	0.8994107	-1.4025034	-0.7721796	-0.6112292	0.28918606	0.17426474	-1.5844717	-0.4605661	-1.6387187	1.8365506	-0.14191891	-1.1768478	-0.81025755	-2.292272	1.8897345	-0.92579436	0.8879958	0.88316363	-2.3368695	-0.9733224	0.70849717	0.026055934	-3.5002542	0.5402946	-0.6334015	1.1501954	1.5907137	0.82304054	2.9971461	-1.6940076	2.4025087	-0.94672143	0.21539652	0.27833396	0
1090	TCGA-EW-A1OY-01A	0.49707693	-0.36131477	0.32165802	0.63693875	0.45224547	-0.2012665	0.303126	-0.7642728	-0.59911454	-0.6650653	0.38213885	-0.6624789	-1.1314992	0.87247753	0.26156783	-0.33824056	1.0417448	-1.0337821	-0.22781242	-0.24374625	0.7949179	-0.26837397	0.5391506	0.55090445	0.4357756	0.7806806	-0.5697493	0.6198286	-0.75412333	-0.106714144	0.061786473	-0.34911397	0.046291254	-0.45263743	0.24770392	-0.15843475	-0.31454194	-0.28745002	-0.815795	0.58216196	0.75866157	0.14282343	0.1631822	-1.1074893	0.05794903	-0.9181705	-0.41843867	-0.065008104	-0.691784	0.52788526	0
1091	TCGA-EW-A1OZ-01A	1.4599619	-1.0860834	0.5649292	-1.6890124	-0.7527118	-0.09000101	1.2335112	0.37032944	1.0492325	0.9861935	-0.06774507	0.43238205	-0.35061544	0.31779572	0.5758189	-0.041814335	0.26529017	-3.091917	0.44232297	-0.5913379	-0.8367374	-0.32681924	-1.8715576	0.120768696	-0.6030095	-0.73075885	-0.70625126	0.86302936	-0.39498025	0.24347013	-1.0265476	-0.16907696	0.2778311	0.21831216	1.6746161	0.23619479	-0.26433152	-1.2813734	1.3156106	0.39704442	0.0029056966	-0.028378718	0.9273468	-0.28279343	-1.9162781	-2.6379175	0.44782767	-0.86680704	-0.23110671	-0.58521324	0
1093	TCGA-EW-A1P1-01A	-0.62838405	-0.51466924	0.2587245	1.3002111	-0.21492022	1.2462552	-0.26715478	-0.11401428	-0.017402776	-0.7200648	-0.3597896	0.4780072	-0.16585153	1.135499	-0.5500245	0.0021356568	-1.964547	-1.6654388	0.00060118735	0.57393384	0.5913587	0.8892493	-0.058572605	0.5413594	-0.5962124	0.0066800863	0.36285633	-0.24898496	-0.67975503	-0.30341643	0.82858133	0.1410099	0.080403626	2.007061	-1.8339635	0.14383441	0.96568704	-0.68629694	1.4961755	-0.88027376	0.17879322	-1.283532	-0.001802505	0.34004346	0.2085506	0.91939324	-1.4700793	0.33132634	-1.0735469	-0.6533745	1
