	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
TCGA-C8-A138-01A	-0.9012147	0.011329293	-1.6924229	4.473776	-0.86871326	1.7644967	1.029938	0.90329677	0.28560752	0.21442895	0.08012233	0.23549712	-0.06095973	0.39701313	0.12878443	-0.3672679	-1.1391631	0.9449363	-1.2028124	1.8254135	0.80849713	-2.9857826	1.3457972	-0.12939453	-2.169909	2.0637574	1.1753279	2.5554066	-0.60188526	5.599925	3.7237468	-0.011138121	0.0625075	2.217515	2.0055323	0.10057725	1.6235079	-0.8835113	1.2913955	-0.99872965	-1.1251428	0.37439385	0.7212547	0.6057253	0.33907458	0.790622	0.84321606	1.7091457	-0.3512863	1.0682062
TCGA-AR-A255-01A	-0.1187008	2.684554	-0.035297275	-0.012339983	0.5567749	-1.7580583	-0.17801918	0.5136673	-0.480528	-0.72893584	-1.6711463	-1.2146412	-0.6759807	-0.8263045	0.1831801	-0.9188379	3.8847651	0.42724574	7.380434	-0.300338	-1.3382407	-1.0360874	1.6397538	2.3713853	-1.3009336	-0.44362333	2.1426618	1.9183915	0.71408147	3.8043501	-0.4972799	1.2115983	-0.47732344	0.9242514	2.0192852	-0.5939956	0.019042393	-0.581519	1.1526254	-0.6494074	0.5830973	0.6517117	-0.3757308	1.6235638	-1.4202896	-0.48846576	5.639083	0.24700394	2.8956194	1.5771176
TCGA-GM-A5PV-01A	2.2645838	-1.2331632	0.7628685	1.6040332	-1.3095267	0.6147948	-0.2587972	0.9308719	3.3558738	0.26021644	-0.24923924	-0.09004058	0.8694034	-0.89255863	-0.16262549	0.14940983	1.2932067	0.008042692	0.5594456	1.1845742	1.0051148	0.280374	1.4360889	1.4202853	0.006366576	0.58905274	2.46843	-1.2778437	-0.085426025	0.06135881	-0.0063342154	1.5021536	-0.1142333	-0.5201372	1.2335151	1.3920572	-0.37441632	1.479236	-1.0357065	1.3470315	-0.3578551	1.1312236	-0.10562023	1.2634712	-1.7279841	-0.77411985	1.6065412	0.9363866	1.8820848	1.355973
TCGA-E2-A108-01A	-1.0809516	0.45763874	0.034316443	-0.89338267	-1.1632137	1.074485	1.1687055	-2.0079877	1.8443694	1.3341856	0.28995878	4.015769	0.8895313	1.6325257	-0.48074603	1.9565318	-0.01798731	0.21310627	-0.60019636	0.55880785	-2.017881	-0.23641656	0.18164733	0.3384422	-0.4112072	-1.3662403	1.7096703	1.1381967	-0.9281194	0.084707394	-1.0953032	1.0639083	1.3065448	0.865548	-0.20926628	2.2332225	0.57162154	-1.3941633	-0.9441672	3.1361642	2.0979586	-0.7467406	-0.3979688	1.2301106	-0.19278866	-0.774596	0.5699435	0.10279781	-1.024991	1.4007386
TCGA-AC-A2BM-01A	2.4318283	-0.74607044	3.993019	2.1625514	7.6617765	4.6010923	-0.23226857	0.9935217	1.1692628	-0.67851686	-0.78538287	0.55524844	1.1397997	2.5957747	-0.34696987	0.63313025	-0.7393496	0.53661424	1.3100264	0.34422582	-0.10034735	0.6375089	-0.1952335	-1.6153904	1.5326732	-0.0715037	-0.7775185	-1.0980351	-1.2950623	2.0024467	0.13490133	0.36384025	-0.013371302	-0.5128919	-0.73370457	-0.47844082	1.8181959	-1.9866815	-0.43271923	0.23988427	1.2729964	2.7241232	1.1333435	0.17606676	0.47749853	8.283211	0.2490853	0.9656359	-0.54286873	1.9461979
TCGA-E2-A1IN-01A	-0.5619637	1.6309873	2.5440392	3.5187535	-1.2375946	1.9536188	-0.6784525	2.3432086	1.1745355	-0.1403093	-0.8440882	0.08554048	-0.9746212	0.1344577	0.51967746	2.5712645	-0.11175561	0.61970973	1.6461061	0.2456402	1.2619207	0.79973143	-0.37225172	0.397394	-0.69824123	-1.4473178	4.0331063	-0.080440044	-1.694885	-0.79030496	1.1980016	-0.20375557	-0.13434276	0.1871722	-0.055800185	3.6010094	-1.1695383	1.547235	-0.47485673	-0.14472982	0.8079067	0.6523011	1.4746258	1.4915246	-1.5951301	0.29043534	-0.015996933	-0.54553545	-0.82425106	-2.5664468
TCGA-A8-A08I-01A	1.2077706	1.3149644	-0.069787875	1.2264643	3.255278	2.5740275	0.25194192	-0.56206477	1.2773621	0.8687691	1.2426075	4.0125217	-0.9077829	-0.43240467	1.7225348	1.8452893	3.1235387	-0.09909356	5.036398	-0.44809273	0.1545421	9.070736	0.8486837	-0.85555506	0.69410515	-2.238889	0.5242051	-3.862718	-1.8460563	0.7566303	0.50513786	1.700162	0.87727916	1.2185259	-0.18716455	1.0801324	-0.5377843	1.186418	0.42997196	-0.13458896	-0.7189276	-0.6828157	0.8064693	0.10223664	0.19079715	-0.73889077	-0.9783109	-0.8911415	-0.27649096	1.804421
TCGA-AC-A3W7-01A	1.1799757	-5.7455034	1.9933412	2.9837003	-0.1841662	-0.0042147636	0.74155074	0.5767144	2.3815074	-0.7616908	-2.770691	0.3019902	-1.2756977	0.3440705	-0.4898109	0.027816959	-1.5447341	-1.1930462	0.92340803	-1.3486714	-0.09223598	-0.5838047	1.007251	2.3203015	1.7565726	-5.0211215	0.13318896	-1.2952485	0.15739602	0.8907834	0.022472093	-2.240425	-0.3985974	0.90804344	-0.6868031	1.7347422	-0.21983354	-0.36767465	1.62444	-0.4964104	1.474724	1.306895	1.3632044	0.01650355	-2.8618155	0.809396	0.570198	0.54399073	-0.24490768	4.5956087
TCGA-E9-A1QZ-01A	0.63588023	-1.1181539	0.83301806	1.7313362	2.0789092	3.8173037	0.044551205	0.26101905	1.6907711	0.6551081	-0.052345507	1.2094939	-0.2243929	1.8277552	-2.3944728	-0.21721637	1.1537576	-0.58385414	0.2981011	0.44530517	-0.87320244	1.2225646	-0.76959527	-1.4351914	-0.2778449	1.2707256	0.5689323	-0.7989187	-0.30124626	-0.0960719	0.14977472	-0.3439619	-3.378351	-0.84856534	4.102237	1.1377236	1.4604462	1.1421313	1.5168928	0.36229068	-0.6379458	-3.7776644	1.0512391	1.4013689	1.7526078	-0.52629334	-1.4790623	-1.4097517	0.27037337	2.760359
TCGA-EW-A1PH-01A	-0.1298731	-0.35681856	-0.1382465	-1.2375263	0.82278544	0.54532987	0.17773978	4.3548727	-1.7345483	-2.4477172	-0.4454207	-0.01367795	1.1293653	-2.4143112	0.77824134	0.718447	1.851698	0.32552606	0.6074677	-0.44295275	0.8667112	1.7353668	1.2285886	-0.32778132	-0.87091434	2.6223493	1.025253	0.6600551	1.7488033	1.2510453	1.4976481	0.836241	0.40859887	-0.18846653	1.8847	0.73150694	1.1021918	0.5938484	-0.97300357	0.75751925	1.6800556	0.51948774	1.4612246	-1.111245	2.5858078	2.0715947	0.2733758	3.0429764	-0.12796475	0.7254277
