	Ensembl_ID	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	response_group
1053	TCGA-E9-A22D-01A	0.14920673	-0.35288465	-1.7945217	-0.4704152	0.19997951	-0.30512056	0.08951789	1.5490046	-0.5289306	0.33121276	-1.0478884	0.15482658	-0.515527	1.048413	-0.22726288	-0.8134891	0.20840675	0.81094503	0.07743578	0.84898204	0.4660091	-2.2202172	1.5531037	0.4694524	-0.63800687	0.14673781	0.9051627	-0.1739928	-0.0011053383	0.12558782	-0.4118845	-0.5954398	0.74965465	0.18673685	0.2773775	0.34948483	2.540556	0.55689585	1.9037064	-1.608809	-0.079098225	0.43883935	0.10083448	0.65922546	1.1630523	0.27622777	-2.3315282	-2.5329797	-0.3776101	-0.3921513	0
1054	TCGA-E9-A22E-01A	-1.1500049	0.2558886	-0.33662844	0.4585057	-0.22549224	-0.5908551	-0.722541	-0.30345142	0.66459227	-0.26435447	4.3543	0.12090491	-0.4452246	-1.3527735	-0.82282925	0.25297335	0.73118657	-1.4474418	0.11593882	-0.020348638	0.11341715	0.83739495	-1.4447523	0.5379927	-0.41230732	1.2320061	0.89588964	1.2710743	-0.90071285	-1.4898068	-0.80451393	0.6502116	0.5389614	-0.0631412	0.24698699	0.42066145	0.799973	-0.030826177	0.7364771	-1.5919217	-0.11598021	-0.7176325	1.3491542	-0.57953656	-1.2187448	1.1638417	-0.5668384	-0.88983005	-0.41988587	0.47511983	0
1055	TCGA-E9-A22G-01A	-0.30364734	-0.053056333	-1.7002769	-0.55760396	-0.76101416	-0.05221075	0.154001	2.2114966	-0.730302	0.063192904	-0.43782508	0.8031312	0.51756144	0.18354844	0.3387724	1.5170301	-2.3152301	1.0001271	-0.84369916	0.02217497	0.7207335	-2.7429774	0.4902761	-0.43424937	-0.21128806	0.5032284	1.6607767	0.9541445	-0.15911713	2.420641	0.09992474	-0.03763324	0.55366826	-0.100147545	-2.0971544	0.09531519	2.9081821	-1.0235753	-1.6463944	-1.1685827	-0.875961	-0.068346374	-0.56899315	0.76809764	0.29734442	-0.34756294	1.9140644	2.5163336	1.3532436	-0.09609023	0
1056	TCGA-E9-A22H-01A	-0.16515979	-0.061263807	0.31223902	-0.23379543	1.0409102	-0.41687512	0.37786555	1.6270959	-0.38602144	0.4165547	0.9916546	0.6988745	-1.548639	0.6477935	-0.24079809	0.30521026	-0.79857236	1.9637944	-0.41671714	0.49909067	-0.35449305	3.2335284	2.440593	2.9683034	0.36482093	0.13021362	1.0175925	-0.23726943	-1.342209	0.7548722	-0.20633458	-0.94002855	-0.7543243	0.77782094	1.5615301	-0.2958541	1.2322717	1.0401077	1.5060465	0.08307895	1.0025192	1.0159255	-3.6096432	0.2527062	0.42497575	-1.4493545	-1.2261242	-0.45516798	0.18484108	0.91792065	0
1058	TCGA-E9-A244-01A	-1.1863426	-0.413842	-0.29233795	-1.2810895	-0.08291316	-0.44706732	0.08829873	0.5827827	0.2751515	-1.2840171	1.3731256	0.863059	1.3375251	-0.1309498	0.40797308	-0.64730036	-0.4103784	0.21351582	-0.015040059	-1.666633	-0.61952597	-0.45610034	-0.97300935	-0.13308424	1.4255886	0.1393736	0.2119527	-0.2982157	-0.76918066	0.9810528	0.12763646	1.7520069	-0.45016545	0.3345702	-1.6892672	0.17127356	2.4085696	-0.32162997	-0.78606385	-1.7041519	-1.0761837	0.012122389	0.37131086	0.064214975	-1.3612406	-0.67816025	2.0585172	2.5569448	0.71955603	0.9793583	0
1061	TCGA-E9-A248-01A	0.020307748	0.1443364	-1.2511519	0.029968694	-0.36011165	-0.72809404	-0.21748352	1.0042222	-0.659352	-0.46512848	-1.6003039	-1.0146371	0.33583456	0.33293265	-0.123295724	0.9006125	0.25770974	1.4097909	0.35225755	-1.1392283	0.88701046	-1.0060223	1.4673747	0.265604	0.08502248	0.22256814	0.4985724	-0.60325474	-0.39264783	1.4124254	-0.65911686	-0.45144615	-0.12916589	1.5802162	-0.0031814724	-0.44580305	2.7238634	-0.22471532	0.1709317	-2.8544593	-0.2698047	-0.1466885	-2.6628163	0.27093604	-0.3375121	1.2401407	-0.6882245	-0.76034087	0.6439692	-0.3878669	0
1062	TCGA-E9-A249-01A	-0.5250615	0.83641434	-0.013817079	-0.33023927	0.36221093	0.6318996	1.8959386	0.6136089	-0.748289	-0.11808971	2.6643596	0.11424776	-0.3933372	-0.08313799	-0.051442042	0.7962561	0.04971856	0.38015205	1.3663236	-0.049575776	-0.089536786	1.281788	0.37221858	1.0945995	-0.4546394	0.77591753	1.108045	-0.44617563	-1.0702695	-1.4624244	0.9685039	0.5572276	0.9146167	0.8736594	1.6254749	-1.1788497	0.5053075	0.1566588	0.4394166	2.4541442	-0.1470447	0.10018642	-2.8532002	-0.80435026	1.9336133	-0.65135217	-0.35431802	0.17910014	0.7849916	1.2493662	0
1073	TCGA-E9-A5FK-01A	-0.615778	0.23280615	0.07007529	-1.4182899	-0.7251549	-0.3395335	-1.6214466	0.9095145	0.027009636	-0.44997308	0.99578416	-0.1946295	0.33284616	0.7056398	0.097994864	0.3449835	-0.72627366	0.23958702	0.32240978	0.963467	0.7356386	0.1808316	0.2724277	-0.2937059	-0.6063708	0.12656897	-0.06615236	-0.0064631663	-0.80023736	0.5215408	-0.29527897	-0.29597056	0.6546952	-0.097283065	-0.98802173	-0.43091935	2.0799465	0.05320319	-0.53879774	-1.7468309	-0.1379961	0.10216189	2.3273947	0.2972414	2.1849124	0.9515331	-1.4037886	-1.7548269	0.3257563	-0.72769004	0
1080	TCGA-EW-A1IY-01A	0.9111501	-0.7588799	-0.30586013	0.6157874	0.3469066	-0.39116678	-0.703946	0.48357627	-0.40340328	-0.51009864	1.054282	-0.8837525	-0.9147215	-0.6024827	-0.6453206	-0.58029616	0.17834622	0.69175196	2.127123	-1.0467787	-0.14085716	2.9564078	0.35297662	1.1185609	0.72900844	0.4581221	0.98923343	1.7014503	-1.4702815	0.7701688	-0.040685415	-1.0476431	-0.56106746	-0.5442395	0.3529218	-0.2810368	0.8319748	-0.55124664	0.72509277	-3.1842985	-1.2368209	0.9663806	-2.6351645	-0.17701703	-1.3360848	0.5850891	0.08633905	-0.3247481	0.5215507	0.17911881	0
1081	TCGA-EW-A1IZ-01A	-1.0971216	-0.26257244	-1.9494022	-1.2513808	-0.20521444	-0.36458617	-0.7579078	0.73704934	0.11585021	-0.77243984	-0.8333656	-0.18830922	1.2737409	0.9722421	0.09330648	-0.09643504	-0.06877764	0.6254656	1.0766658	0.2348283	0.27134293	-1.1845115	1.6499941	-0.14719674	-0.04737939	0.30096966	0.25863522	-0.52672493	0.1917627	1.2658961	-0.417992	-0.36866337	0.53279734	0.029985994	-0.6858683	-1.1536616	2.224038	0.11177264	0.9891522	-1.4422773	0.10511026	0.783789	0.3527772	-0.3708415	3.0166066	0.2612027	-1.1442934	-1.7024372	-0.6848189	0.06014079	0
1082	TCGA-EW-A1J1-01A	-0.6719373	0.74489594	-0.451731	-1.4256282	0.72792053	-0.68570375	0.28690666	-0.55558366	0.86075854	0.51117456	-0.029616155	0.52608925	-0.3151912	0.86373615	0.08067234	0.14822651	1.2083888	0.08648349	-0.32341236	0.50607526	1.0056816	1.2898725	0.14321855	1.0572461	-0.17655319	-0.2692576	0.10803341	1.0664308	0.24150422	-0.14971578	-0.76791334	0.043474242	0.37866437	0.70825434	0.0949989	0.5447432	-1.0852216	0.82999784	-1.021216	-0.44780746	-0.10110128	0.017363548	-0.08070898	0.9936608	-0.27821463	0.39978874	2.114092	0.35535425	-0.33775097	0.29157287	0
1083	TCGA-EW-A1J2-01A	-1.1760637	-0.40812188	-0.116752975	0.6665255	0.3782138	-0.33866575	2.565795	-2.0673337	-0.41119796	-0.97567403	0.49880815	-1.1127312	-1.9837282	0.84783345	-1.3490176	0.21679729	-0.59353805	0.43481877	0.9778905	-0.93838906	0.3785179	5.5200872	0.5755531	0.5488548	-0.60961187	-2.372735	0.038961902	0.58859015	-0.1337131	0.3514819	-0.15599847	-0.7678057	0.20598364	0.7321873	0.30901274	-1.188806	-0.046033144	-0.7413845	0.7138767	-1.1142406	0.41580802	0.30345386	-0.64972794	-0.740715	1.391787	0.19330636	0.40343687	1.6893958	0.26522642	0.98359925	0
1084	TCGA-EW-A1J3-01A	0.022257686	-0.560331	-0.5466541	0.9936492	0.79977566	-0.09463234	0.6869949	0.29014242	-0.24496788	0.30768865	1.3886325	-1.2005544	1.36532	0.46294245	0.36813444	0.404464	1.1127106	-0.04725343	0.32056898	0.34922054	0.23048945	2.2666783	-0.5055468	1.6846168	0.04613465	-0.22339566	0.19050723	0.13091238	0.9052763	-0.45463458	0.31694168	-0.3365367	-0.4063518	0.5714425	-0.3809072	-0.073316425	0.06529022	-0.040566683	0.86082864	-0.48047465	0.16176994	-0.8572847	-1.9658972	-0.13440825	-0.10849337	0.3571987	2.4276729	0.6999996	-0.233258	0.87568593	0
1085	TCGA-EW-A1J5-01A	-0.6174357	-0.29961047	0.2345725	-0.5373635	0.81046546	-1.4985375	1.3123296	-0.25511667	-0.31889212	1.2770655	-1.6380116	0.9329248	-0.08395845	-0.9243342	-0.54818195	1.098602	-0.2448965	0.9940269	1.4157584	0.7802241	0.017513797	1.9613115	2.2751994	0.4897417	-1.4510307	-0.43189424	0.3716684	0.45928323	-0.17130849	-0.026619703	-0.45547473	0.83277273	0.30955827	-0.9671681	0.01932396	0.22348273	2.112727	0.89092124	0.51109207	-0.12744486	0.05698356	0.5563176	-2.8784764	-0.84540445	2.43001	0.37916875	0.044101983	0.91411746	0.9921055	0.6445602	0
1087	TCGA-EW-A1OV-01A	-1.6867412	-0.58587956	0.65579915	-1.6293284	-0.74574316	-0.8104233	0.12437866	0.55299395	0.31595868	-0.18514755	-1.2274209	-1.1561143	0.47431132	1.2197381	-0.43622357	-0.09667735	-0.30339563	0.5630357	0.7034602	0.63063395	-0.3369332	-1.8386298	0.51063997	0.066608824	0.32252875	0.24185994	0.3190026	-0.97092944	0.9036619	0.96017694	-0.24102971	-0.2634921	0.4539018	-0.79638696	-1.3250369	0.032178737	2.8806949	0.19580197	-0.5241544	-2.366895	-0.69075274	-0.11610803	0.10523116	1.0534476	1.8156385	0.19320545	-0.9742334	-0.41318265	-0.29576713	-1.0095674	0
1088	TCGA-EW-A1OW-01A	-1.283849	0.2001768	-0.51701087	-1.1071235	0.32419223	-0.4689088	0.9832138	-0.4185571	0.17807792	-0.86715484	0.6310258	0.99126655	0.6144534	-0.4290835	0.06818101	-0.93709946	-1.7843521	-1.0626159	-0.16630156	0.2783712	-1.0464058	-0.013227753	-1.5701683	-0.93842727	0.7466203	1.1639142	1.493202	-1.175084	-0.5391537	1.2104145	1.0672499	0.6536036	-0.5406072	1.3237518	-2.1396575	1.207761	3.5567222	-0.3070435	-1.7978936	-1.9792064	-1.1768484	-0.08987306	0.69115275	-0.25045976	-0.86007404	-0.7821617	2.2248797	2.9319868	1.5133748	1.6737754	0
1089	TCGA-EW-A1OX-01A	0.9057429	0.048532516	0.070519835	0.07850146	1.2781296	-0.95217323	0.04051628	2.118366	-0.5249403	-0.7662683	2.2106736	-0.17767078	0.6491364	0.95649976	0.12098819	-0.65453976	0.45785087	-0.0098397285	1.7020619	0.069941565	-0.50312144	1.8017455	-0.8853284	0.22918852	0.19734356	-0.15902515	0.8706124	0.8535359	-0.69143903	0.9385357	0.24733454	-0.43807328	0.027851462	0.27727726	0.35124975	-0.6998316	-3.8210616	0.18932968	-0.9544419	0.6703664	-1.6004571	0.14760324	-0.084187604	-0.35639584	-0.8705893	0.2905342	2.2761543	-0.2090173	0.69839483	0.16425608	0
1090	TCGA-EW-A1OY-01A	-1.3651751	-0.21825475	-1.407816	-0.5661348	-0.18267038	0.31906742	0.74173707	-0.5754626	0.24138758	-0.5804937	-1.2106297	-0.054193586	-0.18232974	1.1494875	-1.4364053	0.5171121	0.66531616	-0.28070283	0.4431479	0.28809637	-0.79713094	-2.9212058	0.20163088	1.2593927	0.047162563	-0.48009464	0.0025777966	-0.94970477	-0.37151635	-0.2786955	-0.6928143	0.056293283	0.58946687	0.47687924	-0.28592578	0.32487756	-0.46851993	-1.0225697	-1.316506	-0.8468204	1.0934055	-0.2147932	0.6578837	-0.5182472	0.33339012	-0.037056923	-0.6440048	-0.19833595	0.047470197	0.62399644	0
1091	TCGA-EW-A1OZ-01A	-0.82022727	-0.8282667	0.36818132	2.438259	0.109823145	-0.099013925	0.060394123	1.1837355	0.15407339	0.41535336	1.1483637	-0.8760982	-0.2965769	0.24325685	-1.1770897	0.3181994	-0.59581035	-0.5806786	-1.2419709	-0.67000484	0.5977409	-4.7038	-0.7266054	0.08628864	-0.43848962	0.12977424	0.14551422	1.0024927	-1.5382383	-0.60671735	-0.1058164	-0.4471674	0.124307334	0.69120157	0.8078739	-0.28119665	-0.032053538	0.47417688	0.050933912	-0.5189569	-0.90303564	-0.6158959	0.7430758	-0.04921779	-0.5986935	0.3682236	-2.670973	-1.0607927	-0.15981938	-0.4784791	0
1093	TCGA-EW-A1P1-01A	0.30388755	-3.0568218	-0.017507702	-1.4037712	-1.0080512	0.20308258	1.6887152	-1.9417077	-1.0028267	-0.4182879	-1.143212	0.45052797	-0.1221742	0.103405654	0.7250588	0.24093783	-1.0552778	-0.7598516	0.17770052	1.787827	0.3229147	1.5158082	-1.7507198	-2.1081147	0.60760874	-0.7060157	0.25293735	1.1560588	-0.373927	2.0191088	0.6793926	-0.6719993	-1.0234863	1.3373404	-0.80814135	-0.3111208	1.9289935	0.6591766	-3.7352633	-2.830972	0.2016123	0.014022008	0.9215274	0.9324242	-0.7047168	-1.5640686	-0.8587141	-1.4302748	1.5026071	-0.15634257	1
1094	TCGA-EW-A1P3-01A	-1.1447154	1.1344649	0.112169966	2.511645	-1.1797402	0.8142122	-0.33619815	0.34719366	1.174216	0.052799493	1.4975555	-0.023454882	0.6821812	-1.2441943	-0.08925593	1.0015908	0.6303891	-1.5150361	-0.70195335	0.21150276	0.6050173	0.14996567	-0.0511408	1.0769396	-0.46849948	-0.41443148	-0.36254668	0.036986113	0.40072623	-0.53824335	0.32763726	0.7951664	-0.07177037	0.8237571	1.4415795	-0.2028112	0.29697934	0.65578926	0.49781093	0.7895024	-0.051518787	-0.1785306	0.9383883	-0.27145314	1.4812366	0.76785165	-0.04614654	0.73426926	-0.21647613	1.4578667	1
1095	TCGA-EW-A1P4-01A	-0.12536313	-0.5664084	-0.91302997	-0.64133	-0.47212854	0.19219682	-1.1834162	1.9386505	-1.3831625	-0.63308793	3.0786295	-0.15845555	-1.060381	0.4685825	1.3966544	0.28839964	-2.7646098	-1.7326351	-0.8824968	-0.089845866	-0.030877218	-0.8447768	-1.337464	-0.8797236	1.1728487	0.6609482	0.7394483	0.3243839	-0.6196788	1.619441	0.794441	0.7695234	-1.0610714	0.37431756	-3.9999204	-0.90671146	4.2447104	0.08531825	-1.07265	-4.2833405	-0.59948003	-0.11228861	1.4212946	-1.6656518	-1.7499156	-1.1547151	0.48147672	1.1365652	2.5626101	1.1604513	0
1097	TCGA-EW-A1P6-01A	-1.0507828	2.1746554	0.6896074	-1.9746376	-0.27542856	0.5371381	2.6134562	-1.2152818	-0.5737878	-0.18547764	1.6666974	0.867301	0.46825692	0.47893062	-1.0150466	0.06940156	-0.49842414	-0.3010554	0.05530694	-0.31185144	-0.8047583	0.6486908	-1.480758	-0.34613618	0.71368605	0.5997349	-1.0399287	0.60298914	-0.97200924	-0.5652289	0.5911318	0.90957046	0.7877417	0.474231	-0.0375174	-0.91265553	-0.7119044	-0.7354628	-1.3195642	2.1433897	0.19808295	0.86343575	-0.0638254	-0.3302907	1.5111829	0.3999275	-1.1164602	1.1570674	0.49420315	1.2220439	0
1098	TCGA-EW-A1P7-01A	-0.6798388	-0.8411616	-0.36450052	-1.2987741	-2.2515123	-0.34918278	-0.55841035	-0.20617579	-1.3460858	-0.83725685	-1.3307679	0.54546165	-0.2717555	-0.9771712	0.5928709	-0.06713687	-2.14281	-0.7978296	-1.1811926	0.93858016	0.8509126	0.8555414	-0.83878195	-2.3530028	0.84285486	0.06290819	0.15386443	0.8124654	-0.846628	2.4036558	-1.4397247	-0.26321954	0.17319657	0.9870713	-1.6880895	0.022764608	3.992376	0.57156456	-3.1863213	-4.5946317	0.08608046	-0.15126273	0.8079879	-1.2956579	1.0878197	0.11105949	0.66726017	-0.10181798	0.1956625	-0.17021385	1
1099	TCGA-EW-A1P8-01A	-1.4743541	-0.7176333	-0.72198105	-1.0658994	-0.54062605	0.9567373	0.02683315	1.3179044	-0.08893841	-1.030903	1.6541027	-0.26622677	-0.59510005	1.1922703	0.64124966	0.3769893	-1.087432	-0.4624313	-0.79317224	0.31661692	-0.4156198	-1.6699979	-0.15376575	0.28376198	0.96162534	0.3133675	0.23287818	-0.94972426	0.3650748	1.3839054	-0.72048795	-0.7676393	0.4098283	1.0205969	-2.7010784	-0.1766308	3.6342678	-0.34743428	-0.84492546	-2.8280284	-0.99439406	0.27345228	1.0237252	-0.82360476	-0.6316812	0.5573836	0.4070313	2.516897	-1.357192	2.1103625	1
1100	TCGA-EW-A1PA-01A	-1.4236097	1.3921257	-0.0012312904	-0.6511172	0.367872	-0.4873375	0.71919334	-0.68776	0.60590345	-0.5286391	-1.8323166	0.14536354	-0.36497894	-0.65866625	0.8633866	0.31579232	0.041840985	-0.0862606	-0.17704594	0.2861853	-0.6137662	-0.15698151	0.5664431	0.8737504	-0.15731719	0.48547572	-0.18868093	0.16436951	-0.5052862	-0.04107518	-0.37385702	0.34653455	0.6447168	0.32031772	-0.66120696	-0.31454435	1.764197	0.5258513	-0.4360506	0.025954768	-0.87983334	-0.61344117	-0.4294601	0.08343093	0.98118967	0.54065216	1.2614965	1.1708585	0.10165685	1.1882143	0
1103	TCGA-EW-A1PD-01A	-0.890635	1.2297282	0.24345681	0.111686155	1.2325066	0.49359483	1.4681766	-2.020282	0.04880008	-0.04847017	-0.87244457	-0.6705766	-0.32396498	0.3594718	0.2926708	-0.61333954	-0.14156428	-0.92285395	1.1054847	-0.17236868	-0.84720826	0.31185055	-1.7494091	-0.7900405	-0.4455287	0.4064991	-0.09870231	0.36222488	0.14548287	0.588528	0.076343924	0.10161205	0.54829645	-0.54987466	-1.1000539	-0.07824716	0.6217974	0.57113916	-1.6823912	-1.1435392	-0.43405497	0.37211615	0.35901943	-0.21067975	-1.5228397	0.38630062	1.0490316	1.3055599	-0.2753367	0.039696813	0
1104	TCGA-EW-A1PE-01A	-1.0775548	-2.1114092	-1.3943081	1.2464999	0.8424461	-2.1565356	0.2322143	0.8411489	-0.09983272	-0.18115956	0.98501533	-0.28345823	-0.23727992	-0.32721418	0.6836159	-0.06879416	0.13187449	1.0948204	-0.8230731	-0.37011918	0.5777507	1.7847465	2.7523975	1.7208999	-0.4927346	-0.37069553	0.08092767	0.0037965477	-0.686941	0.2703131	-0.011198103	0.51472104	-0.3249474	0.48779893	1.0007595	0.16610564	2.9609542	-0.101039976	3.07424	-0.30267882	-0.2016767	-0.42389503	-0.920204	-0.363881	1.4727112	-0.3038514	-3.5110066	-1.4605672	0.32293278	-0.17776233	0
1105	TCGA-EW-A1PF-01A	-0.837371	0.7901711	-0.1604503	-0.059468314	0.85362303	-0.09572097	1.2708483	-1.876577	0.8414082	-0.25484896	-2.5738587	-0.9282595	0.35115325	1.0938075	0.064808786	-0.14014009	0.8463761	-0.54492956	-0.7282233	-1.5874557	0.39008787	0.58893245	-0.99727124	-0.18359044	-0.28054163	1.6253607	-0.07517007	0.07314238	1.0686598	0.8049013	-0.39770776	-1.3192222	1.0378597	-0.41573587	-1.0898023	0.36645165	1.2348008	-0.38864934	-2.2104561	-1.4098619	-0.32785225	0.3664664	2.0370915	-0.02421406	-0.99197036	0.40425962	-0.03215269	1.6799569	-0.66751266	-0.039275438	0
1106	TCGA-EW-A1PG-01A	0.5492725	-0.5695837	-1.2569579	-1.0157727	0.97364086	-0.55908966	1.7756306	-1.6260477	-1.2184774	-0.54576796	2.4342	0.1508009	-0.9807013	0.8103828	-0.21649578	-0.1722055	-1.3803358	-0.20301697	0.85641813	0.7869128	0.89845335	3.444031	-1.4203041	-2.06632	0.11644196	1.1253281	0.67322993	0.7809018	-1.7506273	0.0642187	-0.26712677	-1.3035634	1.3093424	-0.14680652	0.5484286	0.44209483	-1.0586039	0.93169624	-1.3862933	-1.0010173	-0.21858644	0.7315906	-0.33811393	-0.38986093	-1.1701705	-0.9568318	1.6301054	-0.351019	0.20730461	2.097517	0
1107	TCGA-EW-A1PH-01A	-0.8836437	0.90660113	0.46957076	-1.4175452	-0.6280962	-0.24040864	0.2524637	0.887889	-0.7568903	-1.0757618	0.41932967	0.31525087	-0.5815716	-0.5427323	-0.034945115	-0.91241497	-1.704598	0.12317338	-1.3183932	-0.34444916	0.8381575	-0.54459465	-0.8286252	-0.9029446	0.98807937	-0.13693923	0.9399303	-0.41563863	-0.23109618	2.2123659	-0.018409997	0.2644829	-0.13374448	0.9632335	-2.3364754	0.03666185	3.7854235	-0.23433915	-1.3991187	-1.9123536	-0.9639108	0.120687604	-0.19791637	-1.7204045	-0.27439556	-0.56695867	2.5618274	2.9793863	-0.50016534	0.52391946	0
1108	TCGA-EW-A2FR-01A	-1.8447778	0.7441043	0.7617402	0.24845901	0.37082458	0.02346528	0.31317502	-1.3261534	0.6106508	-0.21261251	1.5167589	-0.8407928	-0.39268437	-0.88421476	-0.36242443	0.24296871	-0.510112	-1.9751651	-0.36652815	1.1751316	0.65171313	-0.24505252	-1.4124194	-0.11605199	0.71093297	0.99274826	0.13377815	0.15505907	-0.5731188	-0.3030712	-0.37311435	1.1696516	0.96633065	0.086531304	-1.0623738	0.2964949	2.6183977	0.013327757	-0.32978192	-2.0569868	-0.3525247	-0.37921396	1.5339235	0.33867696	-1.6634022	0.13372652	-0.71955514	0.20753627	-0.6534293	0.32303083	0
1109	TCGA-EW-A2FS-01A	-0.8321828	-1.0881358	0.37964672	2.286144	-1.5804282	0.42096493	-0.5828938	0.22171791	0.85536826	-0.8498003	0.1871125	0.34660512	-0.34081993	-1.6293218	0.38698825	-0.4703077	0.86520815	-1.8515289	-0.3021717	-0.032491367	-0.4463072	-1.5403264	0.079842	0.8215458	0.8425171	0.13735008	-0.6353867	-0.057131797	-0.12462977	-0.96619916	-0.461731	-0.13577841	0.22296292	-0.29647017	0.54036635	-0.010159584	1.0299221	0.051158354	0.0734979	0.2480567	0.3483906	-0.43371373	1.4717247	-0.18275774	0.53983086	0.18116453	0.45636246	1.2550246	0.16160679	0.1154677	0
1113	TCGA-EW-A3U0-01A	-0.65081227	0.17863756	-0.7278146	-0.67948896	-1.0226846	0.21119359	0.8240388	0.08301095	-0.4180012	-0.77348965	-0.94304985	0.6264984	-0.26862964	-1.2191513	-0.04485497	-0.25232354	-1.51966	-1.0860604	-0.4367246	0.5472914	-0.74581677	-0.18124717	-0.9736311	-1.440029	0.6299574	1.2121446	0.7483471	1.4231807	-0.4402117	2.6909873	-0.16202107	-0.6824094	0.2186306	-0.47046718	-2.2295728	0.59317887	5.0485153	0.24062458	-2.3110125	-3.0683086	-1.387537	-0.65741825	0.79434913	-0.2897678	0.9400896	-0.39096358	1.0976892	2.2678692	0.08720639	-0.1960888	0
1117	TCGA-EW-A6SA-01A	-0.5292971	0.40231538	-0.2956049	1.9344937	-0.0050939247	0.03672431	0.4249331	0.07978436	-0.096223	-0.48296276	-0.4883982	-0.3565757	0.42829424	-0.74303293	0.99019325	0.48079893	0.3174711	-0.5127713	0.7002549	0.38647044	1.3009533	-2.2051337	0.04535382	0.2775408	-0.10839117	-0.082765944	0.27412695	0.070865944	-0.74477994	-0.5064608	-0.022528619	0.27293766	-0.24433303	-0.67694235	0.39938357	-0.53959405	0.37727708	0.23568109	-0.8764896	2.3294673	-0.07075145	-1.0323136	0.058576517	-1.00779	0.59671783	0.8861074	1.1541674	0.98439217	0.29873532	0.88640946	0
1118	TCGA-EW-A6SB-01A	-0.79064125	0.789297	-1.0199376	-0.9762923	-1.8179072	0.07882254	-1.7236836	3.3161876	-0.6475502	-0.23062474	0.3525239	-0.78902423	1.6534729	1.8047982	1.4516895	0.06423357	-0.76025057	0.711186	-0.30111998	-0.2639273	0.2369659	-2.1856346	1.2912817	0.078706115	0.5430888	0.22324444	0.59862876	-0.23157817	0.41586858	2.3379526	-0.1415901	0.3763883	0.37662962	1.7720284	-3.1330984	-1.5505428	4.248183	1.3203052	-0.6836153	-3.487988	-1.5712838	-0.20632538	0.62421143	0.16901895	1.3210791	-0.20176792	0.18119006	1.071538	0.9682157	-0.080630265	0
1120	TCGA-EW-A6SD-01A	-0.81897414	0.23676887	-0.48376185	0.85035485	-0.8526804	0.3771807	1.0030618	1.0057148	0.5744256	-0.9808249	-0.37431246	-0.5504722	-0.34632677	1.0559137	0.2511631	-0.06651361	-2.1581883	-0.29312158	-0.33955088	0.9972347	0.56899637	-4.0126896	0.5044754	0.9825936	0.30328327	0.064327255	-0.38520396	-0.934067	-0.039304897	-1.0077277	-0.22725962	-0.72993785	-0.013612211	0.6920157	-1.282372	-0.4187866	2.9595852	0.40764105	-0.0939103	-2.5417118	-0.39359748	-0.52416074	0.3383309	0.83289564	-0.61634487	-0.006188661	-2.3831112	-0.2001071	0.88685	-0.04249841	0
1121	TCGA-GI-A2C8-01A	-0.5713687	0.7744445	-1.0767882	2.2291927	-0.65210205	0.81043875	0.89710826	0.008677788	0.8027015	0.52998	1.0982394	-1.2794324	-0.92495596	-0.8367446	-0.8152133	0.19272417	1.0730615	-2.150393	0.52980864	-0.5621222	0.7515075	0.89644754	-0.48590904	1.2882254	-1.1962835	0.3706267	-0.24128908	0.72368	0.87514955	-0.26173288	0.83623505	-1.0904742	0.20756404	0.21391103	0.34467816	-0.32530978	1.5431279	0.9699129	1.3793252	-0.91187334	0.011372961	-0.15005583	0.17352042	-0.14476982	-0.64943945	0.12995186	-1.3024466	1.7214681	0.11039537	-0.41783768	0
1123	TCGA-GI-A2C9-01A	-1.0169255	1.3593972	-0.08713056	-1.524186	-0.6671022	-0.86001	0.17443594	0.056564108	-0.42815906	-0.8747177	0.8433831	0.08540368	-0.21911581	-1.101511	-0.4136287	-0.02414	-0.6848045	-1.0299635	0.13768914	-1.1657321	0.26073897	0.72872746	-1.5204264	-1.5155523	0.35693395	-0.25466597	0.8405778	0.7626816	-0.76871246	1.995954	0.17067474	0.12317733	-0.26966566	-1.0713439	-2.1594386	-0.3018091	3.928226	-0.41922316	-1.4436119	-2.5259812	-1.3921969	-0.68294096	0.6956552	0.7954451	-0.9486069	-1.3520681	2.6589725	2.9030342	1.2959409	0.7476697	0
1125	TCGA-GM-A2D9-01A	-1.0509915	-0.434556	0.032437086	2.2441282	-1.5370344	0.4350823	-0.252661	0.06785982	0.89756346	-0.40128833	2.049471	-0.099470116	0.15261044	-0.97132456	0.55848294	0.08238124	0.33948278	-0.7496828	-0.10225299	-0.50342554	2.2721224	1.5673752	-0.26808965	1.485359	0.68042827	0.91454446	0.1807091	0.37727284	0.26520446	0.005083531	-0.3500598	0.5878793	0.31944734	-0.36138856	1.2082207	-0.46844807	-0.01916211	-0.43178278	0.3616067	0.5967734	-0.20431235	-0.6878592	1.1733418	1.9368021	2.2128732	1.9792967	0.0109388735	0.37730837	0.43677777	-0.106975645	1
